#Nome de Pregao;Tipo da Acao;Data da Aprovacao;Valor do Provento R$;Provento por 1 ou 1000 AcÑes;Tipo do Provento;"Ultimo Dia ""Com""";"Data do Ultimo Preco ""Com""";"Ultimo Preco ""Com""";Preco por 1 ou 1000 Acoes;Provento/ Preco %
AFLUENTE T;OR;20/04/2012;0,318681819;1;DIVIDENDO;20/04/2012;20/04/2012;5,2;1;6,128497
AFLUENTE T;OR;29/04/2013;0,266416461;1;DIVIDENDO;29/04/2013;17/04/2013;3,6;1;7,400457
AFLUENTE T;OR;22/08/2013;0,142707319;1;DIVIDENDO;23/08/2013;10/07/2013;3,75;1;3,805528
ALFA CONSORC;OR;30/01/1996;0,08526;1;DIVIDENDO;30/01/1996;30/01/1996;1,74;1;4,9
ALFA CONSORC;OR;06/07/1996;0,00893;1;DIVIDENDO;06/08/1996;06/08/1996;2,4;1;0,372083
ALFA CONSORC;OR;06/08/1996;0,01608;1;DIVIDENDO;06/08/1996;06/08/1996;2,4;1;0,67
ALFA CONSORC;OR;06/08/1996;0,00109;1;DIVIDENDO;06/08/1996;06/08/1996;2,4;1;0,045417
ALFA CONSORC;OR;29/01/1997;0,05406;1;DIVIDENDO;29/01/1997;24/01/1997;2,46;1;2,197561
ALFA CONSORC;OR;29/01/1997;0,02718;1;DIVIDENDO;29/01/1997;24/01/1997;2,46;1;1,104878
ALFA CONSORC;OR;29/01/1997;0,00184;1;DIVIDENDO;29/01/1997;24/01/1997;2,46;1;0,074797
ALFA CONSORC;OR;29/07/1997;0,0261;1;DIVIDENDO;29/07/1997;29/07/1997;2,51;1;1,039841
ALFA CONSORC;OR;28/01/1998;0,10794;1;DIVIDENDO;28/01/1998;20/01/1998;2,16;1;4,997222
ALFA CONSORC;OR;06/08/1998;0,03412;1;JRS CAP PROPRIO;06/08/1998;06/08/1998;2,2;1;1,550909
ALFA CONSORC;OR;28/01/1999;0,13895;1;DIVIDENDO;28/01/1999;28/01/1999;1,8;1;7,719444
ALFA CONSORC;OR;29/07/1999;0,03412;1;JRS CAP PROPRIO;29/07/1999;29/07/1999;1,33;1;2,565414
ALFA CONSORC;OR;26/01/2000;0,08744;1;JRS CAP PROPRIO;26/01/2000;26/01/2000;2,31;1;3,785281
ALFA CONSORC;OR;20/07/2000;0,028;1;DIVIDENDO;20/07/2000;20/07/2000;2,2;1;1,272727
ALFA CONSORC;OR;20/02/2001;0,01231;1;JRS CAP PROPRIO;20/02/2001;14/02/2001;2,11;1;0,583412
ALFA CONSORC;OR;10/08/2001;0,028;1;DIVIDENDO;10/08/2001;10/08/2001;1,92;1;1,458333
ALFA CONSORC;OR;07/02/2002;0,00931;1;JRS CAP PROPRIO;07/02/2002;06/02/2002;2,06;1;0,451942
ALFA CONSORC;OR;07/02/2002;0,015;1;DIVIDENDO;07/02/2002;06/02/2002;2,06;1;0,728155
ALFA CONSORC;OR;24/07/2002;0,028;1;DIVIDENDO;24/07/2002;23/07/2002;2,9;1;0,965517
ALFA CONSORC;OR;29/01/2003;0,05719;1;DIVIDENDO;29/01/2003;29/01/2003;1,87;1;3,058289
ALFA CONSORC;OR;07/08/2003;0,03294;1;JRS CAP PROPRIO;07/08/2003;06/08/2003;2,22;1;1,483784
ALFA CONSORC;OR;29/01/2004;0,04741;1;DIVIDENDO;29/01/2004;28/01/2004;3,01;1;1,575083
ALFA CONSORC;OR;03/08/2004;0,03;1;DIVIDENDO;03/08/2004;03/08/2004;2,7;1;1,111111
ALFA CONSORC;OR;02/02/2005;0,02496;1;DIVIDENDO;02/02/2005;01/02/2005;2,75;1;0,907636
ALFA CONSORC;OR;02/02/2005;0,02923;1;JRS CAP PROPRIO;02/02/2005;01/02/2005;2,75;1;1,062909
ALFA CONSORC;OR;10/08/2005;0,03529;1;JRS CAP PROPRIO;10/08/2005;04/08/2005;3,5;1;1,008286
ALFA CONSORC;OR;31/01/2006;0,02943;1;DIVIDENDO;31/01/2006;31/01/2006;3,5;1;0,840857
ALFA CONSORC;OR;10/08/2006;0,03;1;DIVIDENDO;10/08/2006;10/08/2006;3,1;1;0,967742
ALFA CONSORC;OR;22/01/2007;0,04471;1;JRS CAP PROPRIO;22/01/2007;18/01/2007;3,5;1;1,277429
ALFA CONSORC;OR;14/08/2007;0,03;1;DIVIDENDO;14/08/2007;10/08/2007;5,6;1;0,535714
ALFA CONSORC;OR;17/01/2008;0,04589;1;JRS CAP PROPRIO;17/01/2008;17/01/2008;5,81;1;0,789845
ALFA CONSORC;OR;12/08/2008;0,03529;1;JRS CAP PROPRIO;12/08/2008;12/08/2008;5,03;1;0,70159
ALFA CONSORC;OR;05/02/2009;0,0645;1;DIVIDENDO;05/02/2009;05/02/2009;4,84;1;1,332645
ALFA CONSORC;OR;13/08/2009;0,02588;1;JRS CAP PROPRIO;13/08/2009;13/08/2009;5,85;1;0,442393
ALFA CONSORC;OR;28/01/2010;0,02542;1;DIVIDENDO;28/01/2010;28/01/2010;6,17;1;0,411994
ALFA CONSORC;OR;28/01/2010;0,01123;1;JRS CAP PROPRIO;28/01/2010;28/01/2010;6,17;1;0,18201
ALFA CONSORC;OR;12/08/2010;0,00926;1;JRS CAP PROPRIO;12/08/2010;09/08/2010;5,22;1;0,177395
ALFA CONSORC;OR;27/01/2011;0,02582;1;JRS CAP PROPRIO;27/01/2011;17/01/2011;6,08;1;0,424671
ALFA CONSORC;OR;11/08/2011;0,00468;1;JRS CAP PROPRIO;11/08/2011;08/08/2011;5,01;1;0,093413
ALFA CONSORC;OR;24/01/2012;0,00349;1;DIVIDENDO;24/01/2012;02/01/2012;4,61;1;0,075705
ALFA CONSORC;OR;24/01/2012;0,00109;1;JRS CAP PROPRIO;24/01/2012;02/01/2012;4,61;1;0,023644
ALFA CONSORC;OR;13/08/2012;0,01886;1;JRS CAP PROPRIO;13/08/2012;13/08/2012;3,63;1;0,519559
ALFA CONSORC;OR;23/01/2013;0,01172;1;DIVIDENDO;23/01/2013;28/12/2012;3,93;1;0,298219
ALFA CONSORC;OR;13/08/2013;0,01141;1;DIVIDENDO;13/08/2013;07/08/2013;3,39;1;0,336578
ALFA CONSORC;OR;13/08/2013;0,00217;1;JRS CAP PROPRIO;13/08/2013;07/08/2013;3,39;1;0,064012
ALFA CONSORC;PA;30/01/1996;0,08526;1;DIVIDENDO;30/01/1996; ;0;1; 
ALFA CONSORC;PA;06/08/1996;0,00109;1;DIVIDENDO;06/08/1996;04/06/1996;1,66;1;0,065663
ALFA CONSORC;PA;06/08/1996;0,00893;1;DIVIDENDO;06/08/1996;04/06/1996;1,66;1;0,537952
ALFA CONSORC;PA;06/08/1996;0,01608;1;DIVIDENDO;06/08/1996;04/06/1996;1,66;1;0,968675
ALFA CONSORC;PA;29/01/1997;0,02718;1;DIVIDENDO;29/01/1997;14/01/1997;2,06;1;1,319417
ALFA CONSORC;PA;29/01/1997;0,00184;1;DIVIDENDO;29/01/1997;14/01/1997;2,06;1;0,08932
ALFA CONSORC;PA;29/01/1997;0,05406;1;DIVIDENDO;29/01/1997;14/01/1997;2,06;1;2,624272
ALFA CONSORC;PA;29/07/1997;0,02871;1;DIVIDENDO;29/07/1997;PRE?O TEORICO;1,98;1;1,452259
ALFA CONSORC;PA;28/01/1998;0,11873;1;DIVIDENDO;28/01/1998;12/12/1997;1,85;1;6,417838
ALFA CONSORC;PA;06/08/1998;0,03753;1;JRS CAP PROPRIO;06/08/1998;12/03/1998;1,8;1;2,085
ALFA CONSORC;PA;28/01/1999;0,13605;1;DIVIDENDO;28/01/1999;28/12/1998;2;1;6,8025
ALFA CONSORC;PA;29/07/1999;0,03412;1;JRS CAP PROPRIO;29/07/1999;PRE?O TEORICO;1,86;1;1,830521
ALFA CONSORC;PA;26/01/2000;0,08744;1;JRS CAP PROPRIO;26/01/2000;13/01/2000;2,31;1;3,785281
ALFA CONSORC;PA;20/07/2000;0,028;1;DIVIDENDO;20/07/2000;PRE?O TEORICO;2,22;1;1,259809
ALFA CONSORC;PA;20/02/2001;0,03507;1;JRS CAP PROPRIO;20/02/2001;12/09/2000;2,3;1;1,524783
ALFA CONSORC;PA;10/08/2001;0,028;1;DIVIDENDO;10/08/2001;PRE?O TEORICO;2,26;1;1,236241
ALFA CONSORC;PA;07/02/2002;0,02171;1;JRS CAP PROPRIO;07/02/2002;PRE?O TEORICO;2,24;1;0,970527
ALFA CONSORC;PA;07/02/2002;0,015;1;DIVIDENDO;07/02/2002;PRE?O TEORICO;2,24;1;0,670562
ALFA CONSORC;PA;24/07/2002;0,028;1;DIVIDENDO;24/07/2002;07/03/2002;2,3;1;1,217391
ALFA CONSORC;PA;29/01/2003;0,0657;1;DIVIDENDO;29/01/2003;21/11/2002;1,95;1;3,369231
ALFA CONSORC;PA;07/08/2003;0,04367;1;JRS CAP PROPRIO;07/08/2003;PRE?O TEORICO;1,88;1;2,317572
ALFA CONSORC;PA;29/01/2004;0,04583;1;DIVIDENDO;29/01/2004;08/10/2003;3,2;1;1,432188
ALFA CONSORC;PA;03/08/2004;0,04222;1;DIVIDENDO;03/08/2004;PRE?O TEORICO;3,15;1;1,338545
ALFA CONSORC;PA;02/02/2005;0,01824;1;DIVIDENDO;02/02/2005;05/10/2004;3,05;1;0,598033
ALFA CONSORC;PA;02/02/2005;0,03215;1;JRS CAP PROPRIO;02/02/2005;05/10/2004;3,05;1;1,054098
ALFA CONSORC;PA;10/08/2005;0,05366;1;JRS CAP PROPRIO;10/08/2005;PRE?O TEORICO;3;1;1,788899
ALFA CONSORC;PA;31/01/2006;0,04562;1;DIVIDENDO;31/01/2006;27/10/2005;2,97;1;1,536027
ALFA CONSORC;PA;10/08/2006;0,04941;1;DIVIDENDO;10/08/2006;PRE?O TEORICO;2,92;1;1,689589
ALFA CONSORC;PA;22/01/2007;0,05813;1;JRS CAP PROPRIO;22/01/2007;29/08/2006;2,87;1;2,025436
ALFA CONSORC;PA;14/08/2007;0,04941;1;DIVIDENDO;14/08/2007;26/07/2007;4,6;1;1,07413
ALFA CONSORC;PA;17/01/2008;0,07102;1;JRS CAP PROPRIO;17/01/2008;PRE?O TEORICO;4,55;1;1,560677
ALFA CONSORC;PA;12/08/2008;0,07624;1;JRS CAP PROPRIO;12/08/2008;PRE?O TEORICO;4,48;1;1,701949
ALFA CONSORC;PA;05/02/2009;0,0648;1;DIVIDENDO;05/02/2009;PRE?O TEORICO;4,4;1;1,471614
ALFA CONSORC;PA;13/08/2009;0,08604;1;JRS CAP PROPRIO;13/08/2009;01/04/2009;4,31;1;1,996288
ALFA CONSORC;PA;28/01/2010;0,06358;1;DIVIDENDO;28/01/2010;PRE?O TEORICO;4,22;1;1,505223
ALFA CONSORC;PA;28/01/2010;0,01123;1;JRS CAP PROPRIO;28/01/2010;PRE?O TEORICO;4,22;1;0,265864
ALFA CONSORC;PA;12/08/2010;0,09296;1;JRS CAP PROPRIO;12/08/2010;14/07/2010;5,11;1;1,819178
ALFA CONSORC;PA;27/01/2011;0,09296;1;JRS CAP PROPRIO;27/01/2011;27/09/2010;5,85;1;1,58906
ALFA CONSORC;PA;11/08/2011;0,10307;1;JRS CAP PROPRIO;11/08/2011;15/04/2011;5,75;1;1,792522
ALFA CONSORC;PA;24/01/2012;0,08659;1;DIVIDENDO;24/01/2012;27/12/2011;5,43;1;1,594659
ALFA CONSORC;PA;24/01/2012;0,0012;1;JRS CAP PROPRIO;24/01/2012;27/12/2011;5,43;1;0,022099
ALFA CONSORC;PA;13/08/2012;0,11163;1;JRS CAP PROPRIO;13/08/2012;PRE?O TEORICO;5,34;1;2,089585
ALFA CONSORC;PA;23/01/2013;0,09489;1;DIVIDENDO;23/01/2013;PRE?O TEORICO;5,23;1;1,814139
ALFA CONSORC;PA;13/08/2013;0,10095;1;DIVIDENDO;13/08/2013;22/07/2013;3,31;1;3,049849
ALFA CONSORC;PA;13/08/2013;0,00239;1;JRS CAP PROPRIO;13/08/2013;22/07/2013;3,31;1;0,072205
ALFA CONSORC;PB;30/01/1996;0,09173;1;DIVIDENDO;30/01/1996;12/01/1996;1,4;1;6,552143
ALFA CONSORC;PB;06/08/1996;0,00109;1;DIVIDENDO;06/08/1996;24/07/1996;1,68;1;0,064881
ALFA CONSORC;PB;06/08/1996;0,00893;1;DIVIDENDO;06/08/1996;24/07/1996;1,68;1;0,531548
ALFA CONSORC;PB;06/08/1996;0,01608;1;DIVIDENDO;06/08/1996;24/07/1996;1,68;1;0,957143
ALFA CONSORC;PB;29/01/1997;0,107;1;DIVIDENDO;29/01/1997;24/01/1997;2,12;1;5,04717
ALFA CONSORC;PB;29/01/1997;0,02718;1;DIVIDENDO;29/01/1997;24/01/1997;2,12;1;1,282075
ALFA CONSORC;PB;29/01/1997;0,00184;1;DIVIDENDO;29/01/1997;24/01/1997;2,12;1;0,086792
ALFA CONSORC;PB;29/07/1997;0,02871;1;DIVIDENDO;29/07/1997;29/07/1997;2,11;1;1,360664
ALFA CONSORC;PB;28/01/1998;0,15293;1;DIVIDENDO;28/01/1998;05/01/1998;2,1;1;7,282381
ALFA CONSORC;PB;06/08/1998;0,03753;1;JRS CAP PROPRIO;06/08/1998;05/08/1998;2;1;1,8765
ALFA CONSORC;PB;28/01/1999;0,13605;1;DIVIDENDO;28/01/1999;30/12/1998;1,95;1;6,976923
ALFA CONSORC;PB;29/07/1999;0,03412;1;JRS CAP PROPRIO;29/07/1999;26/07/1999;1,25;1;2,7296
ALFA CONSORC;PB;26/01/2000;0,10088;1;JRS CAP PROPRIO;26/01/2000;21/01/2000;2,26;1;4,463717
ALFA CONSORC;PB;20/07/2000;0,028;1;DIVIDENDO;20/07/2000;10/07/2000;2,21;1;1,266968
ALFA CONSORC;PB;20/02/2001;0,13027;1;JRS CAP PROPRIO;20/02/2001;19/02/2001;2,06;1;6,323786
ALFA CONSORC;PB;10/08/2001;0,028;1;DIVIDENDO;10/08/2001;09/08/2001;1,96;1;1,428571
ALFA CONSORC;PB;07/02/2002;0,12294;1;JRS CAP PROPRIO;07/02/2002;03/01/2002;2;1;6,147
ALFA CONSORC;PB;07/02/2002;0,015;1;DIVIDENDO;07/02/2002;03/01/2002;2;1;0,75
ALFA CONSORC;PB;24/07/2002;0,028;1;DIVIDENDO;24/07/2002;23/07/2002;2,9;1;0,965517
ALFA CONSORC;PB;29/01/2003;0,13225;1;DIVIDENDO;29/01/2003;06/12/2002;1,9;1;6,960526
ALFA CONSORC;PB;07/08/2003;0,10482;1;JRS CAP PROPRIO;07/08/2003;27/06/2003;2,23;1;4,700448
ALFA CONSORC;PB;29/01/2004;0,08909;1;DIVIDENDO;29/01/2004;09/12/2003;2,8;1;3,181786
ALFA CONSORC;PB;03/08/2004;0,10132;1;DIVIDENDO;03/08/2004;30/03/2004;2,82;1;3,592908
ALFA CONSORC;PB;02/02/2005;0,07399;1;DIVIDENDO;02/02/2005;12/01/2005;2,72;1;2,720221
ALFA CONSORC;PB;02/02/2005;0,03215;1;JRS CAP PROPRIO;02/02/2005;12/01/2005;2,72;1;1,181985
ALFA CONSORC;PB;10/08/2005;0,12879;1;JRS CAP PROPRIO;10/08/2005;08/08/2005;3,35;1;3,844478
ALFA CONSORC;PB;31/01/2006;0,10947;1;DIVIDENDO;31/01/2006;19/01/2006;3,22;1;3,399689
ALFA CONSORC;PB;10/08/2006;0,11858;1;DIVIDENDO;10/08/2006;01/08/2006;3,21;1;3,694081
ALFA CONSORC;PB;22/01/2007;0,13952;1;JRS CAP PROPRIO;22/01/2007;24/11/2006;2,9;1;4,811034
ALFA CONSORC;PB;14/08/2007;0,11858;1;DIVIDENDO;14/08/2007;14/08/2007;4,41;1;2,688889
ALFA CONSORC;PB;17/01/2008;0,17047;1;JRS CAP PROPRIO;17/01/2008;06/12/2007;5,99;1;2,84591
ALFA CONSORC;PB;12/08/2008;0,18296;1;JRS CAP PROPRIO;12/08/2008;06/06/2008;6;1;3,049333
ALFA CONSORC;PB;05/02/2009;0,15552;1;DIVIDENDO;05/02/2009;04/02/2009;5,02;1;3,098008
ALFA CONSORC;PB;13/08/2009;0,20648;1;JRS CAP PROPRIO;13/08/2009;31/07/2009;6,07;1;3,401647
ALFA CONSORC;PB;28/01/2010;0,16596;1;DIVIDENDO;28/01/2010;20/01/2010;6,18;1;2,685437
ALFA CONSORC;PB;28/01/2010;0,01123;1;JRS CAP PROPRIO;28/01/2010;20/01/2010;6,18;1;0,181715
ALFA CONSORC;PB;12/08/2010;0,22312;1;JRS CAP PROPRIO;12/08/2010;24/06/2010;7;1;3,187429
ALFA CONSORC;PB;27/01/2011;0,22312;1;JRS CAP PROPRIO;27/01/2011;27/12/2010;6,73;1;3,315305
ALFA CONSORC;PB;11/08/2011;0,24736;1;JRS CAP PROPRIO;11/08/2011;05/07/2011;6,92;1;3,574566
ALFA CONSORC;PB;24/01/2012;0,20924;1;DIVIDENDO;24/01/2012;08/12/2011;6,25;1;3,34784
ALFA CONSORC;PB;24/01/2012;0,0012;1;JRS CAP PROPRIO;24/01/2012;08/12/2011;6,25;1;0,0192
ALFA CONSORC;PB;13/08/2012;0,26792;1;JRS CAP PROPRIO;13/08/2012;12/07/2012;6,21;1;4,314332
ALFA CONSORC;PB;23/01/2013;0,22773;1;DIVIDENDO;23/01/2013;11/01/2013;6,1;1;3,733279
ALFA CONSORC;PB;13/08/2013;0,24513;1;DIVIDENDO;13/08/2013;26/06/2013;5,46;1;4,48956
ALFA CONSORC;PB;13/08/2013;0,00239;1;JRS CAP PROPRIO;13/08/2013;26/06/2013;5,46;1;0,043773
ALFA CONSORC;PC;30/01/1996;0,08526;1;DIVIDENDO;30/01/1996;21/08/1995;1,1;1;7,750909
ALFA CONSORC;PC;06/08/1996;0,00109;1;DIVIDENDO;06/08/1996; ;0;1; 
ALFA CONSORC;PC;06/08/1996;0,00893;1;DIVIDENDO;06/08/1996; ;0;1; 
ALFA CONSORC;PC;06/08/1996;0,01608;1;DIVIDENDO;06/08/1996; ;0;1; 
ALFA CONSORC;PC;29/01/1997;0,02718;1;DIVIDENDO;29/01/1997;17/10/1996;1,91;1;1,423037
ALFA CONSORC;PC;29/01/1997;0,00184;1;DIVIDENDO;29/01/1997;17/10/1996;1,91;1;0,096335
ALFA CONSORC;PC;29/01/1997;0,05406;1;DIVIDENDO;29/01/1997;17/10/1996;1,91;1;2,830366
ALFA CONSORC;PC;29/07/1997;0,02871;1;DIVIDENDO;29/07/1997;22/07/1997;2,05;1;1,400488
ALFA CONSORC;PC;28/01/1998;0,11873;1;DIVIDENDO;28/01/1998;12/12/1997;1,85;1;6,417838
ALFA CONSORC;PC;06/08/1998;0,03753;1;JRS CAP PROPRIO;06/08/1998;23/03/1998;1,85;1;2,028649
ALFA CONSORC;PC;28/01/1999;0,13605;1;DIVIDENDO;28/01/1999;09/12/1998;1,85;1;7,354054
ALFA CONSORC;PC;29/07/1999;0,03412;1;JRS CAP PROPRIO;29/07/1999;14/05/1999;1,37;1;2,490511
ALFA CONSORC;PC;26/01/2000;0,08744;1;JRS CAP PROPRIO;26/01/2000;PRE?O TEORICO;1,34;1;6,545498
ALFA CONSORC;PC;20/07/2000;0,028;1;DIVIDENDO;20/07/2000;PRE?O TEORICO;1,25;1;2,242799
ALFA CONSORC;PC;20/02/2001;0,06227;1;JRS CAP PROPRIO;20/02/2001;09/11/2000;2,2;1;2,830455
ALFA CONSORC;PC;10/08/2001;0,028;1;DIVIDENDO;10/08/2001;10/08/2001;1,9;1;1,473684
ALFA CONSORC;PC;07/02/2002;0,05063;1;JRS CAP PROPRIO;07/02/2002;22/01/2002;1,91;1;2,650785
ALFA CONSORC;PC;07/02/2002;0,015;1;DIVIDENDO;07/02/2002;22/01/2002;1,91;1;0,78534
ALFA CONSORC;PC;24/07/2002;0,028;1;DIVIDENDO;24/07/2002;06/05/2002;2,35;1;1,191489
ALFA CONSORC;PC;29/01/2003;0,0657;1;DIVIDENDO;29/01/2003;22/11/2002;1,8;1;3,65
ALFA CONSORC;PC;07/08/2003;0,06114;1;JRS CAP PROPRIO;07/08/2003;PRE?O TEORICO;1,73;1;3,525342
ALFA CONSORC;PC;29/01/2004;0,05198;1;DIVIDENDO;29/01/2004;PRE?O TEORICO;1,67;1;3,106696
ALFA CONSORC;PC;03/08/2004;0,0591;1;DIVIDENDO;03/08/2004;PRE?O TEORICO;1,62;1;3,645493
ALFA CONSORC;PC;02/02/2005;0,03178;1;DIVIDENDO;02/02/2005;04/01/2005;2,71;1;1,172694
ALFA CONSORC;PC;02/02/2005;0,03215;1;JRS CAP PROPRIO;02/02/2005;04/01/2005;2,71;1;1,186347
ALFA CONSORC;PC;10/08/2005;0,07513;1;JRS CAP PROPRIO;10/08/2005;13/05/2005;3,26;1;2,304601
ALFA CONSORC;PC;31/01/2006;0,06386;1;DIVIDENDO;31/01/2006;21/11/2005;3,1;1;2,06
ALFA CONSORC;PC;10/08/2006;0,06917;1;DIVIDENDO;10/08/2006;PRE?O TEORICO;3,04;1;2,278222
ALFA CONSORC;PC;22/01/2007;0,08139;1;JRS CAP PROPRIO;22/01/2007;28/12/2006;2,9;1;2,806552
ALFA CONSORC;PC;14/08/2007;0,06917;1;DIVIDENDO;14/08/2007;23/04/2007;4,5;1;1,537111
ALFA CONSORC;PC;17/01/2008;0,09944;1;JRS CAP PROPRIO;17/01/2008;PRE?O TEORICO;4,43;1;2,244275
ALFA CONSORC;PC;12/08/2008;0,10673;1;JRS CAP PROPRIO;12/08/2008;12/08/2008;5,01;1;2,130339
ALFA CONSORC;PC;05/02/2009;0,09072;1;DIVIDENDO;05/02/2009;17/12/2008;5,54;1;1,637545
ALFA CONSORC;PC;13/08/2009;0,12045;1;JRS CAP PROPRIO;13/08/2009;31/07/2009;6,05;1;1,990909
ALFA CONSORC;PC;28/01/2010;0,09284;1;DIVIDENDO;28/01/2010;09/12/2009;5,95;1;1,560336
ALFA CONSORC;PC;28/01/2010;0,01123;1;JRS CAP PROPRIO;28/01/2010;09/12/2009;5,95;1;0,188739
ALFA CONSORC;PC;12/08/2010;0,13015;1;JRS CAP PROPRIO;12/08/2010;PRE?O TEORICO;5,85;1;2,226335
ALFA CONSORC;PC;27/01/2011;0,13015;1;JRS CAP PROPRIO;27/01/2011;20/01/2011;6;1;2,169167
ALFA CONSORC;PC;11/08/2011;0,14429;1;JRS CAP PROPRIO;11/08/2011;19/05/2011;5,9;1;2,445593
ALFA CONSORC;PC;24/01/2012;0,12163;1;DIVIDENDO;24/01/2012;17/11/2011;5,75;1;2,115304
ALFA CONSORC;PC;24/01/2012;0,0012;1;JRS CAP PROPRIO;24/01/2012;17/11/2011;5,75;1;0,02087
ALFA CONSORC;PC;13/08/2012;0,15629;1;JRS CAP PROPRIO;13/08/2012;PRE?O TEORICO;5,63;1;2,777417
ALFA CONSORC;PC;23/01/2013;0,13284;1;DIVIDENDO;23/01/2013;30/11/2012;5;1;2,6568
ALFA CONSORC;PC;13/08/2013;0,14215;1;DIVIDENDO;13/08/2013;26/06/2013;3,6;1;3,948611
ALFA CONSORC;PC;13/08/2013;0,00239;1;JRS CAP PROPRIO;13/08/2013;26/06/2013;3,6;1;0,066389
ALFA CONSORC;PD;30/01/1996;0,08526;1;DIVIDENDO;30/01/1996;12/01/1996;1,39;1;6,133813
ALFA CONSORC;PD;06/08/1996;0,00109;1;DIVIDENDO;06/08/1996;07/06/1996;1,66;1;0,065663
ALFA CONSORC;PD;06/08/1996;0,00893;1;DIVIDENDO;06/08/1996;07/06/1996;1,66;1;0,537952
ALFA CONSORC;PD;06/08/1996;0,01608;1;DIVIDENDO;06/08/1996;07/06/1996;1,66;1;0,968675
ALFA CONSORC;PD;29/01/1997;0,05406;1;DIVIDENDO;29/01/1997;14/01/1997;2,06;1;2,624272
ALFA CONSORC;PD;29/01/1997;0,02718;1;DIVIDENDO;29/01/1997;14/01/1997;2,06;1;1,319417
ALFA CONSORC;PD;29/01/1997;0,00184;1;DIVIDENDO;29/01/1997;14/01/1997;2,06;1;0,08932
ALFA CONSORC;PD;29/07/1997;0,02871;1;DIVIDENDO;29/07/1997;24/07/1997;2,05;1;1,400488
ALFA CONSORC;PD;28/01/1998;0,11873;1;DIVIDENDO;28/01/1998;20/01/1998;1,7;1;6,984118
ALFA CONSORC;PD;06/08/1998;0,03753;1;JRS CAP PROPRIO;06/08/1998;06/08/1998;2;1;1,8765
ALFA CONSORC;PD;28/01/1999;0,13605;1;DIVIDENDO;28/01/1999;26/01/1999;1,8;1;7,558333
ALFA CONSORC;PD;29/07/1999;0,03412;1;JRS CAP PROPRIO;29/07/1999;29/07/1999;1,25;1;2,7296
ALFA CONSORC;PD;26/01/2000;0,08744;1;JRS CAP PROPRIO;26/01/2000;18/01/2000;2,35;1;3,720851
ALFA CONSORC;PD;20/07/2000;0,028;1;DIVIDENDO;20/07/2000;10/07/2000;2,21;1;1,266968
ALFA CONSORC;PD;20/02/2001;0,03507;1;JRS CAP PROPRIO;20/02/2001;14/02/2001;2,11;1;1,662085
ALFA CONSORC;PD;10/08/2001;0,028;1;DIVIDENDO;10/08/2001;09/08/2001;1,9;1;1,473684
ALFA CONSORC;PD;07/02/2002;0,02171;1;JRS CAP PROPRIO;07/02/2002;07/02/2002;2,15;1;1,009767
ALFA CONSORC;PD;07/02/2002;0,015;1;DIVIDENDO;07/02/2002;07/02/2002;2,15;1;0,697674
ALFA CONSORC;PD;24/07/2002;0,028;1;DIVIDENDO;24/07/2002;21/06/2002;2,75;1;1,018182
ALFA CONSORC;PD;29/01/2003;0,0657;1;DIVIDENDO;29/01/2003;02/01/2003;1,82;1;3,60989
ALFA CONSORC;PD;07/08/2003;0,04367;1;JRS CAP PROPRIO;07/08/2003;10/06/2003;2,19;1;1,994064
ALFA CONSORC;PD;29/01/2004;0,04583;1;DIVIDENDO;29/01/2004;21/01/2004;3;1;1,527667
ALFA CONSORC;PD;03/08/2004;0,04222;1;DIVIDENDO;03/08/2004;08/07/2004;2,65;1;1,593208
ALFA CONSORC;PD;02/02/2005;0,01824;1;DIVIDENDO;02/02/2005;05/01/2005;2,5;1;0,7296
ALFA CONSORC;PD;02/02/2005;0,03215;1;JRS CAP PROPRIO;02/02/2005;05/01/2005;2,5;1;1,286
ALFA CONSORC;PD;10/08/2005;0,05366;1;JRS CAP PROPRIO;10/08/2005;12/07/2005;3,4;1;1,578235
ALFA CONSORC;PD;31/01/2006;0,04562;1;DIVIDENDO;31/01/2006;08/12/2005;3,05;1;1,495738
ALFA CONSORC;PD;10/08/2006;0,04941;1;DIVIDENDO;10/08/2006;07/08/2006;3,01;1;1,641528
ALFA CONSORC;PD;22/01/2007;0,05813;1;JRS CAP PROPRIO;22/01/2007;09/10/2006;2,85;1;2,039649
ALFA CONSORC;PD;14/08/2007;0,04941;1;DIVIDENDO;14/08/2007;21/05/2007;4,69;1;1,053518
ALFA CONSORC;PD;17/01/2008;0,07102;1;JRS CAP PROPRIO;17/01/2008;11/01/2008;5,1;1;1,392549
ALFA CONSORC;PD;12/08/2008;0,07624;1;JRS CAP PROPRIO;12/08/2008;17/07/2008;5,42;1;1,406642
ALFA CONSORC;PD;05/02/2009;0,0648;1;DIVIDENDO;05/02/2009;22/01/2009;5,01;1;1,293413
ALFA CONSORC;PD;13/08/2009;0,08604;1;JRS CAP PROPRIO;13/08/2009;03/08/2009;6,07;1;1,417463
ALFA CONSORC;PD;28/01/2010;0,06358;1;DIVIDENDO;28/01/2010;11/12/2009;6,1;1;1,042295
ALFA CONSORC;PD;28/01/2010;0,01123;1;JRS CAP PROPRIO;28/01/2010;11/12/2009;6,1;1;0,184098
ALFA CONSORC;PD;12/08/2010;0,09296;1;JRS CAP PROPRIO;12/08/2010;21/06/2010;5,51;1;1,687114
ALFA CONSORC;PD;27/01/2011;0,09296;1;JRS CAP PROPRIO;27/01/2011;20/12/2010;5,61;1;1,657041
