BEES4;BRBEESACNPR6;BEES;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BEG 3;BRBEGBACNOR0;BEGB;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BEG 4;BRBEGBACNPR7;BEGB;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BEMA3;BRBEMAACNOR0;BEMA;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BEPA3;BRBEPAACNOR3;BEPA;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BEPA4;BRBEPAACNPR0;BEPA;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BEX 3;BRBEXCACNOR3;BEXC;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BEXC3;BRBEXCACNOR3;BEXC;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BEXC4;BRBEXCACNPR0;BEXC;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BFC 4;BRBFCVACNPR1;BFCV;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BFI 4;BRBFITACNPR2;BFIT;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BFIT4;BRBFITACNPR2;BFIT;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BFRE11;BRBFREARNPA9;BFRE;ACOES PREFERENCIAIS CLASSE A RESGATAVEIS;;;A;;;;ARN;E;10;0.0;ARN;
BGI 4;BRBGIPACNPR8;BGIP;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BGIP3;BRBGIPACNOR1;BGIP;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BGO 3;BRBGOSACNOR3;BGOS;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BHEQ3;BRBHEQACNOR6;BHEQ;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BICB3;BRBICBACNOR0;BICB;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BICB4;BRBICBACNPR7;BICB;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BIOB3;BRBIOBACNOR5;BIOB;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BIOB4;BRBIOBACNPR2;BIOB;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BISA3;BRBISAACNOR8;BISA;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BLM 4;BRBLMEACNPR4;BLME;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BMBR4;BRBMBRACNPR7;BMBR;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BMBR4B;BRBMBRACNPR7;BMBR;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BMC 3;BRBMCTACNOR4;BMCT;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BMCT3;BRBMCTACNOR4;BMCT;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BMEB4;BRBMEBACNPR5;BMEB;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BMI 4;BRBMINACNPR1;BMIN;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BMKS3;BRBMKSACNOR9;BMKS;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BMT 3;BRBMTOACNOR9;BMTO;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BMTO3;BRBMTOACNOR9;BMTO;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BMTO4;BRBMTOACNPR6;BMTO;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BNA 3;BRBNACACNOR2;BNAC;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BNB 4;BRBNBRACNPR5;BNBR;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BNFS11;BRBNFSCTF000;BNFS;COTAS;;;A;;;;CTF;E;10;0.0;CTF;
BOB 4;BRBOBRACNPR3;BOBR;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BOBR4;BRBOBRACNPR3;BOBR;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BPA 3;BRBPARACNOR5;BPAR;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BPC 4;BRBPCOACNPR5;BPCO;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BPCO4;BRBPCOACNPR5;BPCO;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BPHA3;BRBPHAACNOR6;BPHA;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BPL 3;BRBPLAACNOR8;BPLA;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BPL 5;BRBPLAACNPA1;BPLA;ACOES PREFERENCIAIS CLASSE A;;;A;;;;ACN;E;10;0.0;ACN;PA
BPNM4;BRBPNMACNPR6;BPNM;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BRAP4;BRBRAPACNPR2;BRAP;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BRCR11;BRBRCRCTF000;BRCR;COTAS;;;A;;;;CTF;E;10;0.0;CTF;
BRCR12;BRBRCRCTF018;BRCR;COTAS OFERTA PRIMARIA 02/2013;;;A;;;;CTF;E;10;0.0;CTF;
BRD 3;BRBRDTACNOR1;BRDT;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BRDT3;BRBRDTACNOR1;BRDT;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BRDT4;BRBRDTACNPR8;BRDT;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BRG 10;BRBRGEACNPF8;BRGE;ACOES PREFERENCIAIS CLASSE F;;;A;;;;ACN;E;10;0.0;ACN;PF
BRG 3;BRBRGEACNOR6;BRGE;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BRG 5;BRBRGEACNPA9;BRGE;ACOES PREFERENCIAIS CLASSE A;;;A;;;;ACN;E;10;0.0;ACN;PA
BRG 6;BRBRGEACNPB7;BRGE;ACOES PREFERENCIAIS CLASSE B;;;A;;;;ACN;E;10;0.0;ACN;PB
BRG 7;BRBRGEACNPC5;BRGE;ACOES PREFERENCIAIS CLASSE C;;;A;;;;ACN;E;10;0.0;ACN;PC
BRG 8;BRBRGEACNPD3;BRGE;ACOES PREFERENCIAIS CLASSE D;;;A;;;;ACN;E;10;0.0;ACN;PD
BRGE11;BRBRGEACNPE1;BRGE;ACOES PREFERENCIAIS CLASSE E;;;A;;;;ACN;E;10;0.0;ACN;PE
BRGE12;BRBRGEACNPF8;BRGE;ACOES PREFERENCIAIS CLASSE F;;;A;;;;ACN;E;10;0.0;ACN;PF
BRGE3;BRBRGEACNOR6;BRGE;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BRGE5;BRBRGEACNPA9;BRGE;ACOES PREFERENCIAIS CLASSE A;;;A;;;;ACN;E;10;0.0;ACN;PA
BRGE6;BRBRGEACNPB7;BRGE;ACOES PREFERENCIAIS CLASSE B;;;A;;;;ACN;E;10;0.0;ACN;PB
BRGE7;BRBRGEACNPC5;BRGE;ACOES PREFERENCIAIS CLASSE C;;;A;;;;ACN;E;10;0.0;ACN;PC
BRGE8;BRBRGEACNPD3;BRGE;ACOES PREFERENCIAIS CLASSE D;;;A;;;;ACN;E;10;0.0;ACN;PD
BEX 4;BRBEXCACNPR0;BEXC;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BFCV4;BRBFCVACNPR1;BFCV;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BFI 3;BRBFITACNOR5;BFIT;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BFIT3;BRBFITACNOR5;BFIT;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BFRE12;BRBFREARNPB7;BFRE;ACOES PREFERENCIAIS CLASSE B RESGATAVEIS;;;A;;;;ARN;E;10;0.0;ARN;
BGI 3;BRBGIPACNOR1;BGIP;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BGIP4;BRBGIPACNPR8;BGIP;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BGO 4;BRBGOSACNPR0;BGOS;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BGOS3;BRBGOSACNOR3;BGOS;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BGOS4;BRBGOSACNPR0;BGOS;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BHEQ4;BRBHEQACNPR3;BHEQ;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BHGR3;BRBHGRACNOR9;BHGR;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BIO 3;BRBIOBACNOR5;BIOB;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BIOM3;BRBIOMACNOR2;BIOM;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BIOM4;BRBIOMACNPR9;BIOM;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BJRC11;BRBJRCCTF007;BJRC;COTAS;;;A;;;;CTF;E;10;0.0;CTF;
BLME4;BRBLMEACNPR4;BLME;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BLP 4;BRBLPTACNPR5;BLPT;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BMC 4;BRBMCTACNPR1;BMCT;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BMCT4;BRBMCTACNPR1;BMCT;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BME 3;BRBMEBACNOR8;BMEB;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BME 4;BRBMEBACNPR5;BMEB;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BMEB3;BRBMEBACNOR8;BMEB;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BMI 3;BRBMINACNOR4;BMIN;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BMIN3;BRBMINACNOR4;BMIN;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BMIN4;BRBMINACNPR1;BMIN;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BMK 3;BRBMKSACNOR9;BMKS;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BMLC11B;BRBMLCCTF004;BMLC;COTAS;;;A;;;;CTF;E;10;0.0;CTF;
BMT 4;BRBMTOACNPR6;BMTO;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BMYB11B;BRBMYBBDR000;BMYB;BDRS REPRESENTATIVOS DE UMA ACAO ORDINARIA CADA UM;;;A;;;;BDR;E;10;0.0;BDR;
BMYB34;BRBMYBBDR000;BMYB;BDRS REPRESENTATIVOS DE UMA ACAO ORDINARIA CADA UM;;;A;;;;BDR;E;10;0.0;BDR;
BNA 4;BRBNACACNPR9;BNAC;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BNB 3;BRBNBRACNOR8;BNBR;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BNBR3;BRBNBRACNOR8;BNBR;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BNBR4;BRBNBRACNPR5;BNBR;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BOAC11B;BRBOACBDR004;BOAC;1 BDR REPRESENTATIVO DE 1 ACAO ORDINARIA;;;A;;;;BDR;E;10;0.0;BDR;
BOAC34;BRBOACBDR004;BOAC;1 BDR REPRESENTATIVO DE 1 ACAO ORDINARIA;;;A;;;;BDR;E;10;0.0;BDR;
BOEI11B;BRBOEIBDR003;BOEI;BDRS REPRESENTATIVOS DE UMA ACAO ORDINARIA CADA UM;;;A;;;;BDR;E;10;0.0;BDR;
BOEI34;BRBOEIBDR003;BOEI;BDRS REPRESENTATIVOS DE UMA ACAO ORDINARIA CADA UM;;;A;;;;BDR;E;10;0.0;BDR;
BOVA11;BRBOVACTF003;BOVA;COTAS;;;A;;;;CTF;E;10;0.0;CTF;
BPAR3;BRBPARACNOR5;BPAR;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BPAT11;BRBPATBDR005;BPAT;BDRS REPRESENTATIVOS DE 20 ACOES ORDINARIAS CLASSE B;;;A;;;;BDR;E;10;0.0;BDR;
BPFF11;BRBPFFCTF002;BPFF;COTAS;;;A;;;;CTF;E;10;0.0;CTF;
BPLA3;BRBPLAACNOR8;BPLA;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BPLA5;BRBPLAACNPA1;BPLA;ACOES PREFERENCIAIS CLASSE A;;;A;;;;ACN;E;10;0.0;ACN;PA
BPR 3;BRBPRGACNOR2;BPRG;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BPR 4;BRBPRGACNPR9;BPRG;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BRAP3;BRBRAPACNOR5;BRAP;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BRAX11;BRBRAXCTF002;BRAX;COTAS;;;A;;;;CTF;E;10;0.0;CTF;
BRCR11B;BRBRCRCTF000;BRCR;COTAS;;;A;;;;CTF;E;10;0.0;CTF;
BRD 4;BRBRDTACNPR8;BRDT;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BRFS3;BRBRFSACNOR8;BRFS;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BRG 9;BRBRGEACNPE1;BRGE;ACOES PREFERENCIAIS CLASSE E;;;A;;;;ACN;E;10;0.0;ACN;PE
BRH 3;BRBRHAACNOR2;BRHA;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BRH 4;BRBRHAACNPR9;BRHA;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BRHA4;BRBRHAACNPR9;BRHA;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BRHA3;BRBRHAACNOR2;BRHA;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BRI 3;BRBRIVACNOR6;BRIV;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BRI 4;BRBRIVACNPR3;BRIV;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BRIN3;BRBRINACNOR3;BRIN;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BRIV4;BRBRIVACNPR3;BRIV;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BRKM5;BRBRKMACNPA4;BRKM;ACOES PREFERENCIAIS CLASSE A;;;A;;;;ACN;E;10;0.0;ACN;PA
BRML3;BRBRMLACNOR9;BRML;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BRPR3;BRBRPRACNOR9;BRPR;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BRU 4;BRBRUMACNPR7;BRUM;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BSE 3;BRBSEGACNOR4;BSEG;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BSE 4;BRBSEGACNPR1;BSEG;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BSEG3;BRBSEGACNOR4;BSEG;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BSEV3;BRBSEVACNOR3;BSEV;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BSGR3;BRBSGRACNOR6;BSGR;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BSL 3;BRBSLIACNOR5;BSLI;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BSLI4;BRBSLIACNPR2;BSLI;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BTA 7;BRBTASACNPC4;BTAS;ACOES PREFERENCIAIS CLASSE C;;;A;;;;ACN;E;10;0.0;ACN;PC
BTA 8;BRBTASACNPD2;BTAS;ACOES PREFERENCIAIS CLASSE D;;;A;;;;ACN;E;10;0.0;ACN;PD
BTAS5;BRBTASACNPA8;BTAS;ACOES PREFERENCIAIS CLASSE A;;;A;;;;ACN;E;10;0.0;ACN;PA
BTOW3;BRBTOWACNOR8;BTOW;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BTS 4;BRBTSPACNPR0;BTSP;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BTTL3;BRBTTLACNOR0;BTTL;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BTTL4;BRBTTLACNPR7;BTTL;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BUE 3;BRBUETACNOR3;BUET;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BUET3;BRBUETACNOR3;BUET;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CAB 4;BRCABRACNPR0;CABR;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CABR3;BRCABRACNOR3;CABR;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CABR4;BRCABRACNPR0;CABR;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CAF 3;BRCAFEACNOR2;CAFE;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CAF 4;BRCAFEACNPR9;CAFE;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CAFE3;BRCAFEACNOR2;CAFE;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CAFE4;BRCAFEACNPR9;CAFE;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CASN3;BRCASNACNOR6;CASN;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CATP34;BRCATPBDR003;CATP;BDRS REPRESENTATIVOS DE UMA ACAO ORDINARIA CADA UM;;;A;;;;BDR;E;10;0.0;BDR;
CBE 3;BRCBEEACNOR3;CBEE;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CBEE3;BRCBEEACNOR3;CBEE;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CBF 3;BRCBFIACNOR1;CBFI;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CBF 4;BRCBFIACNPR8;CBFI;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CBM 4;BRCBMAACNPR1;CBMA;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CBMA3;BRCBMAACNOR4;CBMA;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CBMA4;BRCBMAACNPR1;CBMA;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CBNT4;BRCBNTACNPR9;CBNT;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CBT 3;BRCBTAACNOR9;CBTA;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CBTA4;BRCBTAACNPR6;CBTA;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CCC 4;BRCCCCACNPR6;CCCC;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CCCC4;BRCCCCACNPR6;CCCC;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CCRO3;BRCCROACNOR2;CCRO;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CCXC3;BRCCXCACNOR5;CCXC;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CDOU3;BRCDOUACNOR4;CDOU;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CDOU4;BRCDOUACNPR1;CDOU;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CEB 3;BRCEBRACNOR5;CEBR;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CEBR3;BRCEBRACNOR5;CEBR;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CEBR6;BRCEBRACNPB6;CEBR;ACOES PREFERENCIAIS CLASSE B;;;A;;;;ACN;E;10;0.0;ACN;PB
CED 3;BRCEDOACNOR8;CEDO;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CEDO3;BRCEDOACNOR8;CEDO;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CEE 3;BRCEEBACNOR3;CEEB;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CEEB3;BRCEEBACNOR3;CEEB;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BRIV3;BRBRIVACNOR6;BRIV;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BRKM3;BRBRKMACNOR1;BRKM;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BRKM6;BRBRKMACNPB2;BRKM;ACOES PREFERENCIAIS CLASSE B;;;A;;;;ACN;E;10;0.0;ACN;PB
BRS 3;BRBRSRACNOR3;BRSR;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BRSR3;BRBRSRACNOR3;BRSR;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BRSR5;BRBRSRACNPA6;BRSR;ACOES PREFERENCIAIS CLASSE A;;;A;;;;ACN;E;10;0.0;ACN;PA
BRSR6;BRBRSRACNPB4;BRSR;ACOES PREFERENCIAIS CLASSE B;;;A;;;;ACN;E;10;0.0;ACN;PB
BSEG4;BRBSEGACNPR1;BSEG;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BSG 3;BRBSGRACNOR6;BSGR;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BSL 4;BRBSLIACNPR2;BSLI;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BSLI3;BRBSLIACNOR5;BSLI;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BTA 5;BRBTASACNPA8;BTAS;ACOES PREFERENCIAIS CLASSE A;;;A;;;;ACN;E;10;0.0;ACN;PA
BTA 6;BRBTASACNPB6;BTAS;ACOES PREFERENCIAIS CLASSE B;;;A;;;;ACN;E;10;0.0;ACN;PB
BUE 4;BRBUETACNPR0;BUET;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BUET4;BRBUETACNPR0;BUET;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BVMF3;BRBVMFACNOR3;BVMF;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BZN 3;BRBZNXACNOR5;BZNX;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
BZN 4;BRBZNXACNPR2;BZNX;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
BZNX4;BRBZNXACNPR2;BZNX;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CAB 3;BRCABRACNOR3;CABR;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CAL 3;BRCALIACNOR1;CALI;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CAL 4;BRCALIACNPR8;CALI;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CALI3;BRCALIACNOR1;CALI;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CALI4;BRCALIACNPR8;CALI;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CAM 4;BRCAMBACNPR1;CAMB;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CAMB4;BRCAMBACNPR1;CAMB;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CARD3;BRCARDACNOR9;CARD;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CASN4;BRCASNACNPR3;CASN;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CATP11B;BRCATPBDR003;CATP;BDRS REPRESENTATIVOS DE UMA ACAO ORDINARIA CADA UM;;;A;;;;BDR;E;10;0.0;BDR;
CAU 5;BRCAUEACNPA4;CAUE;ACOES PREFERENCIAIS CLASSE A;;;A;;;;ACN;E;10;0.0;ACN;PA
CBA 3;BRCBAGACNOR6;CBAG;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CBAG3;BRCBAGACNOR6;CBAG;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CBD 4;BRCBDPACNPR8;CBDP;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CBM 3;BRCBMAACNOR4;CBMA;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CBN 4;BRCBNTACNPR9;CBNT;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CBT 4;BRCBTAACNPR6;CBTA;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CCC 3;BRCCCCACNOR9;CCCC;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CCCC3;BRCCCCACNOR9;CCCC;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CCH 3;BRCCHIACNOR5;CCHI;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CCH 4;BRCCHIACNPR2;CCHI;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
CCHI3;BRCCHIACNOR5;CCHI;ACOES ORDINARIAS;;;A;;;;ACN;E;10;0.0;ACN;OR
CCHI4;BRCCHIACNPR2;CCHI;ACOES PREFERENCIAIS;;;A;;;;ACN;E;10;0.0;ACN;PR
